,Locality,Locality Latitude,Locality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
670,Halensee,52.4972262,13.2929986,RBB,52.49043707431892,13.303871715812301,Office
671,Halensee,52.4972262,13.2929986,hww wienberg wilhelm,52.49745836288131,13.3082071221603,Office
672,Halensee,52.4972262,13.2929986,yoyo AG,52.50611625566356,13.297797232930526,Office
673,Halensee,52.4972262,13.2929986,Friends&Co,52.491875,13.282468,Office
674,Halensee,52.4972262,13.2929986,Nachrichtenbüro des Fünften Kanals (Sankt-Petersburg),52.497855,13.306221,Office
675,Halensee,52.4972262,13.2929986,bebeko,52.49778514009362,13.307615358685316,Office
676,Halensee,52.4972262,13.2929986,SKO Private Lounge,52.49787620238724,13.307704582196248,Coworking Space
677,Halensee,52.4972262,13.2929986,Arena RKD GmbH | Returbo.de,52.497872,13.307529,Tech Startup
678,Halensee,52.4972262,13.2929986,Zeerabbit GmbH,52.4974877370096,13.30795000063572,Tech Startup
679,Halensee,52.4972262,13.2929986,Netguru Berlin,52.506277,13.297459,Tech Startup
680,Schöneberg,52.482157,13.3551901,tuesday coworking - open monday to friday,52.483028508035346,13.35364580154419,Coworking Space
681,Schöneberg,52.482157,13.3551901,InfraLab Berlin,52.481842,13.357522,Office
682,Schöneberg,52.482157,13.3551901,DB Co.Lab,52.480939,13.3571,Coworking Space
683,Schöneberg,52.482157,13.3551901,Deutsche Bahn Connect GmbH,52.48206276986098,13.356390561000316,Office
684,Schöneberg,52.482157,13.3551901,koawach,52.483464,13.355135,Tech Startup
685,Schöneberg,52.482157,13.3551901,Geschäftsstelle Der Polonia,52.48175361537628,13.349697641842853,Office
686,Schöneberg,52.482157,13.3551901,Clean Tech World,52.483177,13.355152,Office
687,Schöneberg,52.482157,13.3551901,Beweiss,52.482984,13.355326,Office
688,Schöneberg,52.482157,13.3551901,Public Area,52.48669,13.355529,Coworking Space
689,Schöneberg,52.482157,13.3551901,Naumann Park,52.48126407005386,13.365423048297362,Office
690,Schöneberg,52.482157,13.3551901,Garamantis GmbH,52.481506,13.355981,Tech Startup
691,Schöneberg,52.482157,13.3551901,Ratskeller Schöneberg,52.48445447992936,13.344594927429146,Cafeteria
692,Schöneberg,52.482157,13.3551901,Forum Schöneberg,52.489403,13.358999,Campaign Office
693,Schöneberg,52.482157,13.3551901,MR WOLF Consulting,52.47863739988673,13.364680930748001,Tech Startup
694,Schöneberg,52.482157,13.3551901,Silent Mode Area,52.486546,13.356379,Coworking Space
695,Schöneberg,52.482157,13.3551901,Fbeta,52.486183,13.35554,Office
696,Schöneberg,52.482157,13.3551901,Kiezbüro - Bündnis 90/Die Grünen Tempelhof-Schöneberg,52.48588,13.362096,Campaign Office
697,Schöneberg,52.482157,13.3551901,Roof Up,52.486318337863686,13.355931818255598,Coworking Space
698,Schöneberg,52.482157,13.3551901,Berliner Bäderbetriebe,52.47808748521139,13.353134520472473,Office
699,Schöneberg,52.482157,13.3551901,Capital Bay GmbH,52.4783,13.354128,Office
700,Schöneberg,52.482157,13.3551901,Kath - Hasenfuß Recycling Gmbh,52.477368,13.35158,Office
701,Schöneberg,52.482157,13.3551901,State Studio,52.490305,13.35978,Office
702,Schöneberg,52.482157,13.3551901,Schneider Press Berlin,52.486907,13.347296,Office
703,Schöneberg,52.482157,13.3551901,Mcp Partners Berlin,52.48458,13.346535,Office
704,Schöneberg,52.482157,13.3551901,Formlabs Home Office,52.487831,13.353766,Tech Startup
705,Schöneberg,52.482157,13.3551901,Nikolay,52.481081538101954,13.347376037426853,Office
706,Schöneberg,52.482157,13.3551901,Atelier ©TOM,52.47944361969244,13.347099550571812,Office
707,Schöneberg,52.482157,13.3551901,YOUNECT GmbH,52.479515,13.347552,Office
708,Schöneberg,52.482157,13.3551901,Team Bose GmbH,52.48091745309928,13.34295478573927,Office
709,Schöneberg,52.482157,13.3551901,Guggolz Verlag,52.48485341365554,13.362417748387323,Tech Startup
710,Schöneberg,52.482157,13.3551901,Deutsches Institut für Bautechnik,52.48457812910813,13.369111794483132,Office
711,Schöneberg,52.482157,13.3551901,BCIX HQII,52.472131,13.365836,Office
712,Schöneberg,52.482157,13.3551901,Lokalpresse,52.478791,13.342806,Office
713,Schöneberg,52.482157,13.3551901,Berlin Startup Consulting - HQ Schöneberg,52.478854740545636,13.343265393055097,Tech Startup
714,Schöneberg,52.482157,13.3551901,Space Shack,52.48675642333172,13.355669058580279,Office
715,Schöneberg,52.482157,13.3551901,Langenscheidt Höfe,52.48960545005139,13.363645475859844,Office
716,Schöneberg,52.482157,13.3551901,Wahlkreiscontainer Notker Schweikhardt,52.490517,13.356584,Campaign Office
717,Schöneberg,52.482157,13.3551901,Blacklane,52.48482855115092,13.35713613819321,Tech Startup
718,Schöneberg,52.482157,13.3551901,TwoCom,52.486149,13.354603,Coworking Space
719,Schöneberg,52.482157,13.3551901,SITQ Systems,52.47706876207754,13.341597663037582,Office
720,Schöneberg,52.482157,13.3551901,MotioneyeFilm,52.489071878728645,13.348453044891357,Office
721,Schöneberg,52.482157,13.3551901,Ruska Martín Associates,52.48985515818835,13.363119811594773,Office
722,Schöneberg,52.482157,13.3551901,Kanzlei RA Eimer-Heuschmid-Mehle,52.47931,13.34259,Office
723,Schöneberg,52.482157,13.3551901,AIFG GmbH,52.489393,13.364057,Office
724,Schöneberg,52.482157,13.3551901,myToys HQ,52.490778723567885,13.360268700346227,Tech Startup
725,Friedenau,52.472075,13.3296424,netzwerk freier finanzberater Thomas Kliem GmbH & Co. KG,52.47549289592023,13.333216279525024,Financial or Legal Service
726,Friedenau,52.472075,13.3296424,Projektwerkstatt Teekampagne Stadtbüro Berlin,52.47251542635966,13.329769621492893,Office
727,Friedenau,52.472075,13.3296424,Schröder & Partner,52.4745,13.331632,Office
728,Friedenau,52.472075,13.3296424,TOYO Global Service,52.474191,13.330312,Office
729,Friedenau,52.472075,13.3296424,Rechtsanwälte Ibert & Paßmann Partnerschaftsgesellschaft,52.47131046772437,13.328514166177104,Office
730,Friedenau,52.472075,13.3296424,bkm,52.47650146484375,13.327617645263672,Office
731,Friedenau,52.472075,13.3296424,Vinyl 41 HQ,52.476756,13.324958,Office
732,Friedenau,52.472075,13.3296424,Techniker Krankenkasse,52.46840715408325,13.328315,Office
733,Friedenau,52.472075,13.3296424,IVU Traffic Technologies AG,52.46852733330221,13.327386649713095,Office
734,Friedenau,52.472075,13.3296424,Cryptozoic EU Office,52.476419,13.329792,Office
735,Friedenau,52.472075,13.3296424,Architekturbüro Block,52.47644828872773,13.328503219226416,Office
736,Friedenau,52.472075,13.3296424,complan,52.466962,13.330063,Office
737,Friedenau,52.472075,13.3296424,Luise& Karl Kautsky Haus,52.46781921386719,13.33582878112793,Office
738,Friedenau,52.472075,13.3296424,SDI Media,52.46758933806956,13.321240550192005,Office
739,Friedenau,52.472075,13.3296424,BIO COMPANY Verwaltung,52.46647849033437,13.330010175704956,Office
740,Friedenau,52.472075,13.3296424,netcare Berlin,52.47062,13.334596,Office
741,Friedenau,52.472075,13.3296424,Bodyliciouz Agency,52.464932632888456,13.322607278823853,Office
742,Friedenau,52.472075,13.3296424,Enoplan NL Berlin,52.474307,13.330987,Office
743,Friedenau,52.472075,13.3296424,Schöll AG,52.478320121561,13.340159619587244,Office
744,Friedenau,52.472075,13.3296424,W & Z Heizungstechnik,52.47678677779643,13.31969190671241,Office
745,Friedenau,52.472075,13.3296424,Berliner Mieterverein,52.465069679698,13.328418572699373,Office
746,Friedenau,52.472075,13.3296424,Architekturbüro FRC,52.465766,13.33129,Office
747,Friedenau,52.472075,13.3296424,Lokalpresse,52.478791,13.342806,Office
748,Friedenau,52.472075,13.3296424,Berlin Startup Consulting - HQ Schöneberg,52.478854740545636,13.343265393055097,Tech Startup
749,Friedenau,52.472075,13.3296424,stilanzeigen,52.47317176640746,13.339623286283793,Tech Startup
750,Friedenau,52.472075,13.3296424,Pflegekinder-Hilfe,52.46448671193877,13.326055069925069,Office
751,Friedenau,52.472075,13.3296424,Sozialpädagogische Praxis Langer,52.462715,13.326343,Office
752,Friedenau,52.472075,13.3296424,SnapEngage,52.46457610079867,13.325508483520588,Tech Startup
753,Friedenau,52.472075,13.3296424,Existenzgründerhilfe,52.481392,13.329685,Conference Room
754,Friedenau,52.472075,13.3296424,Wahlkreisbüro Dilek Kolat,52.470909118652344,13.333565711975098,Campaign Office
755,Friedenau,52.472075,13.3296424,Ellery Street,52.474996,13.32478,Office
756,Friedenau,52.472075,13.3296424,Goerz-Höfe,52.467008220687816,13.33016475124003,Office
757,Friedenau,52.472075,13.3296424,MacCreative,52.47735111191565,13.321832390776484,Office
758,Friedenau,52.472075,13.3296424,BLIC,52.466175,13.331479,Conference Room
759,Friedenau,52.472075,13.3296424,Gustav Kitzel GmbH & Co Kg,52.462703780053936,13.3273248774375,Office
760,Friedenau,52.472075,13.3296424,SITQ Systems,52.47706876207754,13.341597663037582,Office
761,Friedenau,52.472075,13.3296424,Kanzlei RA Eimer-Heuschmid-Mehle,52.47931,13.34259,Office
762,Friedenau,52.472075,13.3296424,What's Your Game? Office,52.48147656006956,13.324387418594963,Office
763,Friedenau,52.472075,13.3296424,S2M Seats 2 Meet,52.462852478027344,13.324828147888184,Coworking Space
764,Friedenau,52.472075,13.3296424,Anderson Holding AG,52.478894,13.342843,Office
765,Tempelhof,52.4632921,13.3864477,Carstensen,52.465435,13.385905,Office
766,Tempelhof,52.4632921,13.3864477,Krankenkasse DAK,52.46403654605765,13.385468954209045,Office
767,Tempelhof,52.4632921,13.3864477,DAK,52.46214585206885,13.385043153663485,Office
768,Tempelhof,52.4632921,13.3864477,Pop:Live Medien UG,52.4549382,13.3850386,Office
769,Tempelhof,52.4632921,13.3864477,commehr,52.45593806520525,13.382159547724626,Tech Startup
770,Tempelhof,52.4632921,13.3864477,AWD Direktionsbüro Steinhagen,52.46493,13.39722,Office
771,Tempelhof,52.4632921,13.3864477,Ozan75.de - Homebase,52.456651,13.388234,Office
772,Tempelhof,52.4632921,13.3864477,THE DRIVERY GMBH,52.453649,13.385163,Office
773,Tempelhof,52.4632921,13.3864477,caresyntax GmbH,52.45767,13.397157,Office
774,Tempelhof,52.4632921,13.3864477,Bosch IoT Campus,52.45403817624753,13.387019513517881,IT Services
775,Tempelhof,52.4632921,13.3864477,Steuerbüro D‘Heureuse,52.468065,13.378284,Office
776,Tempelhof,52.4632921,13.3864477,Vodafone Kabel Deutschland GmbH,52.464891655157935,13.395697767445442,Office
777,Tempelhof,52.4632921,13.3864477,Auerswald Steuerberater,52.466060704481855,13.386283654187066,Office
778,Tempelhof,52.4632921,13.3864477,L4 Institute for Digital Communication,52.45639334136836,13.388813,Office
779,Tempelhof,52.4632921,13.3864477,Magic Madia GmbH,52.466904,13.393238,Office
780,Tempelhof,52.4632921,13.3864477,Triumph Finanz GmbH,52.458843,13.381539,Office
781,Tempelhof,52.4632921,13.3864477,aap Implantate AG,52.45571843119091,13.388830036972818,Office
782,Tempelhof,52.4632921,13.3864477,Deutsche Telekom Netzproduktion,52.468863,13.375535,Office
783,Tempelhof,52.4632921,13.3864477,Intertempi,52.467979,13.391221,Coworking Space
784,Tempelhof,52.4632921,13.3864477,Stream Berlin,52.4575584405901,13.396534542942627,Office
785,Tempelhof,52.4632921,13.3864477,Ökofrost,52.453606,13.387505,Office
786,Tempelhof,52.4632921,13.3864477,Kunstrial,52.465728759765625,13.389838218688965,Tech Startup
787,Tempelhof,52.4632921,13.3864477,Wasserfuchs,52.465212,13.397275,Office
788,Tempelhof,52.4632921,13.3864477,Media Factory Berlin,52.46627748012543,13.394125699996948,Office
789,Tempelhof,52.4632921,13.3864477,Siegel Umzüge,52.460494354356086,13.37621936990536,Office
790,Tempelhof,52.4632921,13.3864477,WDBerlin,52.467752,13.391566,Office
791,Tempelhof,52.4632921,13.3864477,BSR Kantine,52.46880460136726,13.381426977929246,Corporate Cafeteria
792,Tempelhof,52.4632921,13.3864477,VIDEO WORLD HQ,52.46465944447813,13.399918454117437,Office
793,Tempelhof,52.4632921,13.3864477,Unfold Gaming,52.45572826484649,13.394399285316466,Office
794,Tempelhof,52.4632921,13.3864477,Customer Alliance,52.45343256369399,13.38724005888576,Office
795,Tempelhof,52.4632921,13.3864477,Hansetrans,52.455311386638684,13.395073224074961,Office
796,Tempelhof,52.4632921,13.3864477,Voxpark/Primacall,52.45342969894409,13.388587,Office
797,Tempelhof,52.4632921,13.3864477,Homebell,52.453686,13.388305,Tech Startup
798,Tempelhof,52.4632921,13.3864477,Computacenter,52.45331883013922,13.385346307901086,IT Services
799,Tempelhof,52.4632921,13.3864477,Primaholding,52.453779671379074,13.388027736848466,Office
800,Tempelhof,52.4632921,13.3864477,Stadtbote,52.4551557995797,13.395366167877318,Office
801,Tempelhof,52.4632921,13.3864477,DB Direkt,52.453446486815224,13.38508129119873,Office
802,Tempelhof,52.4632921,13.3864477,Deutsche Bank Service,52.453676,13.384899,Office
803,Tempelhof,52.4632921,13.3864477,Quality @ Stream,52.457528,13.396321,Coworking Space
804,Tempelhof,52.4632921,13.3864477,rlp.architekten,52.45626180375727,13.396484654565409,Coworking Space
805,Tempelhof,52.4632921,13.3864477,OMICRON Berlin,52.45551408600762,13.388934953639495,Office
806,Tempelhof,52.4632921,13.3864477,Kaufel GmbH & Co. KG,52.4536413215419,13.39199479841662,Office
807,Mariendorf,52.44008,13.3900277,Fahrzeugtechnik Lange,52.439282,13.38476,Office
808,Mariendorf,52.44008,13.3900277,Schindler Digital Group AG Niederlassung Berlin,52.440170821699944,13.378800082224608,Office
809,Mariendorf,52.44008,13.3900277,Glowbell GmbH,52.44639752636537,13.386148759713567,Office
810,Mariendorf,52.44008,13.3900277,Reischer CRM Consultants GmbH,52.437076190671974,13.376884556793915,Office
811,Mariendorf,52.44008,13.3900277,Heldenwerbung GmbH,52.43937996775371,13.379349000821044,Tech Startup
812,Mariendorf,52.44008,13.3900277,HS-X Klima u. Gebäudetechnik,52.443153381347656,13.386088371276855,Office
813,Mariendorf,52.44008,13.3900277,Linara - 24h Pflege daheim,52.437515,13.389334,Office
814,Mariendorf,52.44008,13.3900277,DPi Automatisierungssysteme GmbH,52.436993574453226,13.377165977355117,Office
815,Mariendorf,52.44008,13.3900277,Im Gegenteil Hq,52.437159,13.375986,Office
816,Mariendorf,52.44008,13.3900277,Alphagrün GmbH,52.43551505106968,13.373043537139893,Office
817,Mariendorf,52.44008,13.3900277,NEWEO Handels GmbH,52.437379,13.375368,Tech Startup
818,Mariendorf,52.44008,13.3900277,Schindler Deutschland AG & Co. KG,52.44177710961289,13.378014111258862,Office
819,Marienfelde,52.4125766,13.3665916,IBM,52.40927832709075,13.368473052978516,Coworking Space
820,Marienfelde,52.4125766,13.3665916,GWP AG,52.41566686256032,13.36169413617323,Office
821,Marienfelde,52.4125766,13.3665916,caritas malteserstr.,52.41171646118164,13.357998847961426,Office
822,Marienfelde,52.4125766,13.3665916,Hauschild Elektrofachhandel,52.418701385743745,13.359894455255045,Office
823,Marienfelde,52.4125766,13.3665916,TCS,52.419153,13.359358,Office
824,Marienfelde,52.4125766,13.3665916,Schulte & Partner,52.41619791522468,13.361451820667602,Office
825,Marienfelde,52.4125766,13.3665916,Unternehmensnetzwerk Motzener Straße,52.406962,13.378542,Office
826,Marienfelde,52.4125766,13.3665916,Inkozell,52.421400584712934,13.364644799427353,Office
827,Marienfelde,52.4125766,13.3665916,GK Formblech GmbH,52.4138841,13.3797222,Conference Room
828,Marienfelde,52.4125766,13.3665916,Klamottendealer HQ,52.40926879033964,13.379264887264986,Tech Startup
829,Marienfelde,52.4125766,13.3665916,SDL Digitaler Buchdruck,52.411098520717644,13.37731510923365,Office
830,Marienfelde,52.4125766,13.3665916,2sense Event,52.411387,13.380532,Conference Room
831,Marienfelde,52.4125766,13.3665916,Isolierungen Wendt,52.40792373452781,13.381057496488905,Office
832,Marienfelde,52.4125766,13.3665916,Adjans Digital Agency Deutschland,52.410895,13.380303,Advertising Agency
833,Marienfelde,52.4125766,13.3665916,Die Johanniter OV Berlin-Süd,52.408414408881384,13.379716873168945,Non-Profit
834,Lichtenrade,52.3934559,13.4020397,AsiPlan Gmbh,52.393222267101805,13.39819828373426,Office
835,Lichtenrade,52.3934559,13.4020397,AZ-Büro,52.38666,13.395115,Office
836,Neukölln,52.4811497,13.4353501,Bürgeramt 1 Neukölln,52.48153120081497,13.437017471408016,City Hall
837,Neukölln,52.4811497,13.4353501,Mimi Berlin,52.4823725041546,13.434568027776193,Office
838,Neukölln,52.4811497,13.4353501,Rechtsanwalts- und Notarkanzlei  Mozelewski & Mozelewski,52.480965,13.435025,Office
839,Neukölln,52.4811497,13.4353501,VISLAB,52.4825498450008,13.434124535083734,Tech Startup
840,Neukölln,52.4811497,13.4353501,wefox,52.487838068908864,13.422990549587906,Tech Startup
841,Neukölln,52.4811497,13.4353501,Unicorn Village,52.475857,13.443581,Office
842,Neukölln,52.4811497,13.4353501,Betahaus,52.484239,13.449574,Coworking Space
843,Neukölln,52.4811497,13.4353501,Liane,52.485931,13.427524,Coworking Space
844,Neukölln,52.4811497,13.4353501,Holvi,52.48453,13.449539,Tech Startup
845,Neukölln,52.4811497,13.4353501,Deloitte Digital,52.48503258,13.44000033,Office
846,Neukölln,52.4811497,13.4353501,QM Ganghoferstraße,52.47823028700889,13.441319511504336,Office
847,Neukölln,52.4811497,13.4353501,bmgev.de,52.482178063019,13.43923899440865,Campaign Office
848,Neukölln,52.4811497,13.4353501,Mitosis Factory,52.484679,13.43525,Coworking Space
849,Neukölln,52.4811497,13.4353501,geoSYS,52.490513,13.432601,Office
850,Neukölln,52.4811497,13.4353501,Heart Space Coworking & Coffee,52.48857,13.423142,Coffee Shop
851,Neukölln,52.4811497,13.4353501,Origin Berlin,52.475515,13.430106,Coworking Space
852,Neukölln,52.4811497,13.4353501,STAYCATION DESIGN - Architecture Urbanism Interiors GbR,52.483093846212206,13.440999984741211,Tech Startup
853,Neukölln,52.4811497,13.4353501,Heart Space Berlin,52.48838,13.423226,Coworking Space
854,Neukölln,52.4811497,13.4353501,moodyard,52.471552,13.440348,Office
855,Neukölln,52.4811497,13.4353501,La Marzocco Deutschland Hq,52.489529,13.429072,Office
856,Neukölln,52.4811497,13.4353501,MMB Audio GmbH,52.48201085340445,13.440342843532562,Office
857,Neukölln,52.4811497,13.4353501,Turbokultur,52.47927793402905,13.422594666481018,Tech Startup
858,Neukölln,52.4811497,13.4353501,Honig Studios,52.4894322803259,13.425825005412115,Office
859,Neukölln,52.4811497,13.4353501,Journey 2 Creation,52.483992,13.450008,Tech Startup
860,Neukölln,52.4811497,13.4353501,Pulsraum,52.48967231607481,13.423781973679478,Coworking Space
861,Neukölln,52.4811497,13.4353501,Megastudio HQ,52.47595605204663,13.432863788327492,Coworking Space
862,Neukölln,52.4811497,13.4353501,lichterloh,52.48266979852734,13.436854543970556,Office
863,Neukölln,52.4811497,13.4353501,die textschmiede,52.487488,13.421347,Office
864,Neukölln,52.4811497,13.4353501,Nemona,52.48301602159515,13.428208192352075,Office
865,Neukölln,52.4811497,13.4353501,Omikron Data Quality GmbH - Berlin,52.49176213489648,13.423755324405048,Office
866,Neukölln,52.4811497,13.4353501,Vive Berlin,52.47399809048642,13.444767422912015,Office
867,Neukölln,52.4811497,13.4353501,ibelsa GmbH,52.48190324719391,13.424938947430924,Office
868,Neukölln,52.4811497,13.4353501,Trigramm Berlin Office,52.487371,13.43613,Office
869,Neukölln,52.4811497,13.4353501,fraisr HQ,52.489289080915086,13.425617880686804,Office
870,Neukölln,52.4811497,13.4353501,Almost,52.486341,13.434564,Coworking Space
871,Neukölln,52.4811497,13.4353501,Weise7,52.479054,13.423257,Coworking Space
872,Neukölln,52.4811497,13.4353501,Elmgreen & Dragset,52.484992,13.44266,Office
873,Neukölln,52.4811497,13.4353501,Weserland,52.4869440460565,13.43282304223282,Coworking Space
874,Neukölln,52.4811497,13.4353501,olezimmer.com graphik.design.studio,52.49043723884232,13.432502746582031,Office
875,Neukölln,52.4811497,13.4353501,Thomas Lehner Visuelle Kommunikation,52.473875,13.444907,Office
876,Neukölln,52.4811497,13.4353501,Souvenir-Music Office,52.48817,13.423024,Coworking Space
877,Neukölln,52.4811497,13.4353501,Unsigned Integer HQ,52.491646,13.424101,Tech Startup
878,Neukölln,52.4811497,13.4353501,wahwah.fm Office,52.489025,13.428896,Tech Startup
879,Neukölln,52.4811497,13.4353501,floruit films office,52.47823127001895,13.447477998114225,Tech Startup
880,Neukölln,52.4811497,13.4353501,Playotope,52.48942184448242,13.425518989562988,Tech Startup
881,Neukölln,52.4811497,13.4353501,ClipDuell UG,52.490357,13.42461,Tech Startup
882,Neukölln,52.4811497,13.4353501,Tailored Communications,52.48818715787114,13.422830741859677,Advertising Agency
883,Britz,52.4483324,13.4423401,Betriebshof Britz (BVG),52.45276261904581,13.435872602193086,Building
884,Britz,52.4483324,13.4423401,CDU Wahlkreisbüro Christina Schwarzer,52.45282716464338,13.43844132551987,Office
885,Britz,52.4483324,13.4423401,Haupt Pharma,52.452798696063354,13.436252433405752,Office
886,Britz,52.4483324,13.4423401,Alstom Grid,52.452743,13.432513,Office
887,Britz,52.4483324,13.4423401,Opitz Consulting GmbH Berlin,52.45340938310712,13.431675202221419,Office
888,Britz,52.4483324,13.4423401,walter services Berlin GmbH,52.45389638665401,13.435477585217875,Coworking Space
889,Britz,52.4483324,13.4423401,Theta Innovation GmbH,52.451052,13.451017,Office
890,Britz,52.4483324,13.4423401,KIZ Prowina,52.452679,13.432276,Office
891,Britz,52.4483324,13.4423401,DOAG e.V.,52.45331869714506,13.431421045792542,Office
892,Britz,52.4483324,13.4423401,BSR Kantine,52.451550363554055,13.427728414535522,Corporate Cafeteria
893,Britz,52.4483324,13.4423401,GSE Protect GmbH,52.44202423095703,13.432936668395996,Office
894,Britz,52.4483324,13.4423401,"msg systems ag, GS Berlin",52.453495,13.431684,Office
895,Britz,52.4483324,13.4423401,BIOTRONIK Vertriebs GmbH & Co. KG,52.452574,13.4308,Office
896,Britz,52.4483324,13.4423401,Konica Minolta Berlin,52.45245936744871,13.429715431778131,Office
897,Britz,52.4483324,13.4423401,Zertificon Solutions GmbH,52.453925,13.431126,Corporate Amenity
898,Buckow,52.4186619,13.4289504,AV Consult GmbH,52.417155761742514,13.424632020211789,Office
899,Rudow,52.4146801,13.4986183,Birkhölzer Raumausstattung,52.4176827,13.496155,Office
900,Gropiusstadt,52.4249493,13.466183,DragonLeo,52.42070938708311,13.473823583791747,Office
